SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE,EMPLOYMENT_DURATION,PUBLISH_DURATION,DAYS_REGISTRATION_YEARS,DAYS_LAST_PHONE_CHANGE_YEARS,NAME_CONTRACT_TYPE_Revolving_loans,CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,CNT_CHILDREN_1,CNT_CHILDREN_2,CNT_CHILDREN_3,CNT_CHILDREN_4,CNT_CHILDREN_5_plus,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Other,NAME_TYPE_SUITE_Spouse_partner,NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State_servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Other,NAME_EDUCATION_TYPE_Secondary_secondary_special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single_not_married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Municipal_apartment,NAME_HOUSING_TYPE_Other_housing_types,NAME_HOUSING_TYPE_With_parents,OCCUPATION_TYPE_Cleaning_staff,OCCUPATION_TYPE_Cooking_staff,OCCUPATION_TYPE_Core_staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_High_skill_tech_staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine_staff,OCCUPATION_TYPE_Other_specialized,OCCUPATION_TYPE_Sales_staff,OCCUPATION_TYPE_Security_staff,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_Batiment_gros_petit_oeuvre,ORGANIZATION_TYPE_Business_Entity,ORGANIZATION_TYPE_Education_Services,ORGANIZATION_TYPE_Finance,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Public_Services,ORGANIZATION_TYPE_Real_Estate,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Self_employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport,EMERGENCYSTATE_MODE_Yes,DAYS_BIRTH,CODE_GENDER,ANNUITY_INCOME_PERC,BURO_CREDIT_ACTIVE_Active_MEAN
425938,67500.0,104256.0,10683.0,90000.0,0.035792,1,0,0,1,0,0,1.0,2,2,15,0,0,0,0,0,0,0.7505941876126737,0.7091891096653581,0.0661,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,67,4.0,12,26,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22986,0,0.3280666666666667,1.0
379385,180000.0,222768.0,19246.5,180000.0,0.035792,1,1,0,1,0,0,3.0,2,2,12,0,0,0,0,0,0,0.3530101410795878,0.2314393514998941,0.0684,2.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,40,12.0,5,17,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-11526,0,0.0786857142857142,0.375
325332,135000.0,552555.0,28341.0,477000.0,0.032561,1,1,0,1,1,0,2.0,1,1,16,0,0,0,0,0,0,0.6402471499502231,0.5460231970049609,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,53,12.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-10433,0,0.1918857142857143,0.0
312049,180000.0,574488.0,18531.0,454500.0,0.019101,1,1,1,1,1,0,2.0,2,2,10,0,0,0,0,1,1,0.6459837773480345,0.5937175866150576,0.0615,4.0,0.0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49,27.0,4,27,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-13117,1,0.1871,1.0
444896,99000.0,423000.0,21726.0,423000.0,0.028663,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.4901682058312337,0.6127042441012546,0.016,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,33,3.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10963,0,0.0763733333333333,0.6666666666666666
120145,94500.0,1097541.0,46629.0,981000.0,0.010276,1,1,1,1,1,0,2.0,2,2,10,0,0,0,0,0,0,0.6409117349272693,0.2910973802776635,0.0684,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,9.0,7,10,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-11756,0,0.1144666666666666,0.25
138519,202500.0,599778.0,24880.5,477000.0,0.032561,1,1,0,1,0,0,3.0,1,1,12,0,0,0,0,1,1,0.5747172999981006,0.2079641743053816,0.6924,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-21638,1,0.1435925925925926,0.1111111111111111
141989,76500.0,260640.0,18270.0,225000.0,0.005313,1,0,0,1,1,0,2.0,2,2,14,0,0,0,0,0,0,0.5684146790320281,0.6397075677637197,0.0684,2.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,63,4.0,13,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19858,1,0.2056,0.0
220021,234000.0,473742.0,37557.0,418500.0,0.018029,1,1,0,1,0,0,2.0,3,3,7,0,0,0,0,1,1,0.5467544552667849,0.7338145369642702,0.0684,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,46,6.0,1,6,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13985,1,0.3363513513513513,0.1666666666666666
448585,135000.0,225171.0,17919.0,171000.0,0.018634,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.4486147193547913,0.7121551551910698,0.0732,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,51,6.0,6,25,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10105,0,0.2138222222222222,0.3571428571428571
364290,157500.0,270000.0,17253.0,270000.0,0.018029,1,0,0,1,0,0,2.0,3,3,6,0,0,0,0,0,0,0.6228521161389318,0.4686596550493113,0.0684,12.0,0.0,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,64,4.0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18053,1,0.1682222222222222,0.5
160998,337500.0,670185.0,61596.0,621000.0,0.010147,1,1,0,1,0,0,4.0,2,2,13,0,0,0,0,0,0,0.4643309474583213,0.6863823354047934,0.2703,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,41,12.0,13,10,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8210,1,0.1469772727272727,0.375
395774,67500.0,395766.0,17563.5,283500.0,0.031329,1,1,0,1,0,0,4.0,2,2,9,0,0,0,0,0,0,0.6854873525398075,0.6512602186973006,0.1119,8.0,0.0,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,38,4.0,12,18,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-11967,1,0.0701627906976744,0.5
265969,207000.0,481176.0,24696.0,360000.0,0.00496,1,1,0,1,0,0,1.0,2,2,15,0,0,0,0,0,0,0.2445649248286477,0.1963339662134567,0.0684,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,33,6.0,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-15499,0,0.1466,0.375
183549,135000.0,450000.0,16164.0,450000.0,0.009175,1,1,1,1,0,0,2.0,2,2,8,0,0,0,0,1,1,0.7821451734080418,0.3523399726917038,0.1244,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,40,8.0,11,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-21741,1,0.1217142857142857,0.0
308818,148500.0,369000.0,29151.0,369000.0,0.01885,1,1,1,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.0911064215747148,0.248535557339522,0.0684,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,42,7.0,5,6,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-17865,1,0.21185,0.3333333333333333
151021,67500.0,586764.0,24795.0,405000.0,0.00712,1,0,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,0.3331624048494433,0.4543210601605785,0.0684,8.0,0.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,4.0,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19355,0,0.153975,0.2857142857142857
453507,135000.0,286528.5,32535.0,265500.0,0.015221,1,1,1,1,1,0,3.0,2,2,13,0,0,0,0,0,0,0.4008304483084199,0.5334816299804352,0.0684,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.0,11,7,8,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-19354,1,0.27412,0.75
335728,180000.0,301896.0,22702.5,252000.0,0.018029,1,1,0,1,0,0,3.0,3,3,5,0,0,0,0,0,0,0.6708319865816156,0.5849900404894085,0.0719,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,26,3.0,1,3,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14652,1,0.1743333333333333,0.0
133940,85500.0,315000.0,19399.5,315000.0,0.010966,1,1,1,1,1,0,1.0,2,2,18,0,0,0,0,0,0,0.6492126173106391,0.656158373001177,0.3722,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,41,14.0,11,18,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8545,0,0.1844666666666666,0.5
202463,130500.0,415408.5,40185.0,373500.0,0.018801,1,1,0,1,0,0,2.0,2,2,9,0,0,0,1,1,0,0.3875361073991525,0.5460231970049609,0.0684,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,22,0.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-21000,1,0.2147,0.0
405946,193500.0,450000.0,18918.0,450000.0,0.025164,1,1,0,1,1,0,2.0,2,2,8,0,0,0,0,0,0,0.6530127635806036,0.6956219298394389,0.0921,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43,8.0,12,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20703,1,0.0728857142857142,0.25
410373,103500.0,296280.0,18256.5,225000.0,0.00712,1,0,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,0.7974668019357112,0.6075573001388961,0.0684,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,66,4.0,11,7,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14358,1,0.174,0.6666666666666666
150178,85500.0,245268.0,15673.5,202500.0,0.008625,1,1,1,1,1,0,3.0,2,2,10,0,0,0,0,1,1,0.5449980945029923,0.266456808245056,0.0684,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,55,2.0,10,35,7,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-17458,1,0.0374375,0.5294117647058824
165755,126000.0,395640.0,30748.5,360000.0,0.02461,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.6587084369747426,0.3556387169923543,0.196,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,55,2.0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13036,1,0.1597428571428571,0.3846153846153846
341302,202500.0,906660.0,34308.0,675000.0,0.030755,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.6092914741367198,0.746300213050371,0.1038,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,62,7.0,11,20,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-17645,0,0.27412,0.5
236981,135000.0,450000.0,24412.5,450000.0,0.035792,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.4718171389373914,0.5531646987710016,0.0684,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,38,12.0,11,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18574,1,0.092,0.5
221234,135000.0,281493.0,18117.0,243000.0,0.00496,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,0.6321290580019646,0.5549467685334323,0.086,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,36,3.0,6,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-12626,1,0.217,1.0
216778,270000.0,135000.0,15399.0,135000.0,0.015221,1,1,1,1,1,0,4.0,2,2,9,0,0,0,0,1,1,0.6486945189250589,0.2764406945454034,0.0684,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,37,0.0,12,3,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-16149,1,0.076575,0.6666666666666666
235107,247500.0,693000.0,53631.0,693000.0,0.028663,1,1,0,1,0,1,4.0,2,2,10,0,0,0,0,0,0,0.6991846646615801,0.5460231970049609,0.0684,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,36,5.0,11,12,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-13447,1,0.0538333333333333,1.0
297718,72000.0,180000.0,9189.0,180000.0,0.010643,1,0,0,1,1,0,1.0,2,2,13,0,0,0,0,0,0,0.3786731432393972,0.3328505641648731,0.0684,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,55,4.0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11615,0,0.09758,1.0
198179,202500.0,483237.0,49644.0,459000.0,0.016612,1,1,0,1,0,0,3.0,2,2,10,0,0,0,0,0,0,0.3903061431419481,0.190705947811054,0.1242,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,30,8.0,3,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-22717,1,0.0442666666666666,0.0
255322,112500.0,670401.0,24210.0,553500.0,0.022625,1,0,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.7512363402691568,0.7688075728291359,0.0684,4.0,0.0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,64,4.0,12,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11354,1,0.0809090909090909,0.2727272727272727
221059,270000.0,509400.0,31293.0,450000.0,0.020246,1,1,0,1,0,0,2.0,3,3,11,0,0,0,0,0,0,0.7055387455144709,0.4223696523543468,0.1035,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,49,10.0,4,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17917,1,0.3234,1.0
381190,337500.0,633730.5,32485.5,504000.0,0.0228,1,1,0,1,0,1,4.0,2,2,13,0,1,1,0,1,1,0.6289400487333646,0.3672910183026313,0.0684,3.0,0.0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,10.0,12,4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-23848,1,0.1204516129032258,0.4166666666666667
384429,171000.0,504000.0,30834.0,504000.0,0.0105,1,1,0,1,0,0,3.0,3,3,13,0,0,0,1,1,0,0.3791774842049295,0.5460231970049609,0.0487,2.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,9.0,44,2.0,11,24,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-23141,1,0.3988571428571428,0.2068965517241379
179838,180000.0,439740.0,22612.5,315000.0,0.010643,1,1,0,1,0,0,2.0,2,2,16,0,0,0,0,0,0,0.5822568503659155,0.5370699579791587,0.0684,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,49,9.0,4,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15454,0,0.2205777777777778,0.0
192172,157500.0,765000.0,39190.5,765000.0,0.035792,1,1,0,1,1,0,4.0,2,2,20,0,0,0,0,1,1,0.2556868975406724,0.5460231970049609,0.0684,2.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,33,0.0,11,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-18084,0,0.2517333333333333,0.0
